headline,source_name,datetime,leaning
Meet Europe's first Black head of government — in Wales,npr.org,2024-03-21,Center
"The Fed is still on track to cut interest rates this year, but not yet",npr.org,2024-03-20,Center
California voters pass Proposition 1 to tackle the state's homelessness crisis,npr.org,2024-03-21,Center
Arizona voters are taking part in what's called the presidential preference election,npr.org,2024-03-19,Center
Arizona voters are taking part in what's called the presidential preference election,npr.org,2024-03-19,Center
"After Laken Riley killing, a Georgia bill prompts fears of an immigration crackdown",npr.org,2024-03-19,Center
New data shows it's gotten easier to vote in the U.S. since 2000,npr.org,2024-03-19,Center
"A proposed bill in Georgia could lead to a crackdown on all immigrants, some fear",npr.org,2024-03-18,Center
This senator tells NPR why he's leading a charge against TikTok — and what comes next,npr.org,2024-03-19,Center
"After Laken Riley killing, a Georgia bill prompts fears of an immigration crackdown",npr.org,2024-03-19,Center
How six more years under Putin will shape the war in Ukraine,npr.org,2024-03-18,Center
"A proposed bill in Georgia could lead to a crackdown on all immigrants, some fear",npr.org,2024-03-18,Center
How six more years under Putin will shape the war in Ukraine,npr.org,2024-03-18,Center
What Another Putin Term Means For Ukraine,npr.org,2024-03-18,Center
In Unsurprising Result Putin is Reelected,npr.org,2024-03-18,Center
"After a quarter century in power, Russian President Putin isn't going anywhere",npr.org,2024-03-18,Center
Former President Donald Trump's words are under scrutiny once again,npr.org,2024-03-18,Center
Former President Donald Trump's words are under scrutiny once again,npr.org,2024-03-18,Center
Some liberal cities are embracing tough-on-crime policies,npr.org,2024-03-17,Center
Putin extends his rule in unprecedented 5th term,npr.org,2024-03-17,Center
Trump says some migrants are 'not people' and warns of a 'bloodbath' if he loses,npr.org,2024-03-17,Center
Some liberal cities are embracing tough-on-crime policies,npr.org,2024-03-17,Center
Trump says some migrants are 'not people' and warns of a 'bloodbath' if he loses,npr.org,2024-03-17,Center
One of the tightest Senate races in the country will play out in Ohio,npr.org,2024-03-17,Center
Putin extends his rule in unprecedented 5th term,npr.org,2024-03-17,Center
Putin basks in election win that was never in doubt even as Russians quietly protest,npr.org,2024-03-17,Center
One of the tightest Senate races in the country will play out in Ohio,npr.org,2024-03-17,Center
"Week in politics: Georgia case against Trump, third parties in the presidential race",npr.org,2024-03-16,Center
"The déjà vu election; plus, losing faith in politics in ""Great Expectations""",npr.org,2024-03-15,Center
How Sinn Fein has made themselves over,npr.org,2024-03-15,Center
Looking into the fallout surrounding Fani Willis,npr.org,2024-03-15,Center
Looking into the fallout surrounding Fani Willis,npr.org,2024-03-15,Center
Estonian Prime Minister on how Russia's invasion of Ukraine has impacted her country,npr.org,2024-03-16,Center
"Netanyahu approves plan to invade Rafah, where 1.4 million Palestinians are sheltering",npr.org,2024-03-16,Center
Why India's Hindu nationalist party has the support of some Muslims in the country,npr.org,2024-03-16,Center
Estonian Prime Minister on how Russia's invasion of Ukraine has impacted her country,npr.org,2024-03-16,Center
Tobias Menzies on the Apple TV+ miniseries about the search for Lincoln's assassin,npr.org,2024-03-16,Center
Why India's Hindu nationalist party has the support of some Muslims in the country,npr.org,2024-03-16,Center
"Netanyahu approves plan to invade Rafah, where 1.4 million Palestinians are sheltering",npr.org,2024-03-16,Center
"Week in politics: Georgia case against Trump, third parties in the presidential race",npr.org,2024-03-16,Center
How Sinn Fein has made themselves over,npr.org,2024-03-15,Center
Russians vote in their first election since Moscow's full-scale invasion of Ukraine,npr.org,2024-03-15,Center
A House bill proposing a sale or a ban of TikTok has moved to the Senate,npr.org,2024-03-15,Center
Russians vote in their first election since Moscow's full-scale invasion of Ukraine,npr.org,2024-03-15,Center
A House bill proposing a sale or a ban of TikTok has moved to the Senate,npr.org,2024-03-15,Center
Morning news brief,npr.org,2024-03-15,Center
Israeli lawmaker says those who speak out against the war in Gaza face consequences,npr.org,2024-03-15,Center
Wade resigns after judge makes it a condition for Fani Willis to remain on Trump case,npr.org,2024-03-15,Center
Morning news brief,npr.org,2024-03-14,Center
Virtual reality allows one Venezuelan torture survivor to share his experience,npr.org,2024-03-14,Center
Morning news brief,npr.org,2024-03-15,Center
Israeli lawmaker says those who speak out against the war in Gaza face consequences,npr.org,2024-03-15,Center
More crime and conservatism: How new owners are changing 'The Baltimore Sun',npr.org,2024-02-26,Center
N.C. Republican nominee for governor has a long history of controversial remarks,npr.org,2024-03-13,Center
Why the U.S. is on a global conflict watchlist ahead of 2024 election,npr.org,2024-03-14,Center
Political group No Labels is closer to putting forward a candidate for president,npr.org,2024-03-14,Center
'How to Win an Information War' details fighting with — and against — propaganda,npr.org,2024-03-14,Center
Political group No Labels is closer to putting forward a candidate for president,npr.org,2024-03-14,Center
'How to Win an Information War' details fighting with — and against — propaganda,npr.org,2024-03-14,Center
"In Portugal, an election results in uncertainty and the rise of the far right",npr.org,2024-03-14,Center
House passes bill that would force TikTok's China parent company to sell or face ban,npr.org,2024-03-13,Center
House votes to force TikTok to divest from Chinese parent company or face a ban,npr.org,2024-03-13,Center
Judge quashes some charges against Trump in Georgia election interference case,npr.org,2024-03-13,Center
House passes bill that would force TikTok's China parent company to sell or face ban,npr.org,2024-03-13,Center
Special counsel Hur testifies about his Biden documents investigation,npr.org,2024-03-12,Center
"What to know about Mark Robinson, the Republican nominee for North Carolina governor",npr.org,2024-03-12,Center
Ala. court ruling that frozen embryos are children shocked some. Others saw it coming,npr.org,2024-03-13,Center
House votes to force TikTok to divest from Chinese parent company or face a ban,npr.org,2024-03-13,Center
Ala. court ruling that frozen embryos are children shocked some. Others saw it coming,npr.org,2024-03-13,Center
Judge quashes some charges against Trump in Georgia election interference case,npr.org,2024-03-13,Center
Interview transcript shows more nuance on Biden's memory than special counsel report,npr.org,2024-03-12,Center
Special counsel Hur testifies about his Biden documents investigation,npr.org,2024-03-12,Center
"What to know about Mark Robinson, the Republican nominee for North Carolina governor",npr.org,2024-03-12,Center
Biden's office of Gun Violence and Prevention says it's driven to make a difference,npr.org,2024-03-12,Center
Efforts to recall Wisconsin's powerful Republican Assembly speaker gain momentum,npr.org,2024-03-12,Center
Morning new brief,npr.org,2024-03-12,Center
If You Can Keep It': All Eyes Turn To Georgia,npr.org,2024-03-11,Center
Biden and Trump made general election pitches in Georgia,npr.org,2024-03-11,Center
What can Viktor Orbán's rise as a conservative superstar teach Trump?,npr.org,2024-03-12,Center
Biden and Trump made general election pitches in Georgia,npr.org,2024-03-11,Center
Biden's office of Gun Violence and Prevention says it's driven to make a difference,npr.org,2024-03-12,Center
Efforts to recall Wisconsin's powerful Republican Assembly speaker gain momentum,npr.org,2024-03-12,Center
Morning new brief,npr.org,2024-03-12,Center
Why some Muslims say they're unsure how to celebrate Ramadan this year,npr.org,2024-03-11,Center
The process to replace Sen. Mitch McConnell in Republican leadership has begun,npr.org,2024-03-11,Center
Biden and Trump begin events in states that are expected to be competitive this fall,npr.org,2024-03-11,Center
Biden and Trump begin events in states that are expected to be competitive this fall,npr.org,2024-03-11,Center
The process to replace Sen. Mitch McConnell in Republican leadership has begun,npr.org,2024-03-11,Center
Why some Muslims say they're unsure how to celebrate Ramadan this year,npr.org,2024-03-11,Center
Young voters helped elect Biden in 2020. His campaign is courting them again in 2024,npr.org,2024-03-11,Center
Harris plans to visit the Parkland school where 14 kids were killed in 2018,npr.org,2024-03-11,Center
Where the 2024 third-party ticket stands,npr.org,2024-03-10,Center
Where the 2024 third-party ticket stands,npr.org,2024-03-10,Center
Biden and Trump trade barbs at rival rallies in Georgia,npr.org,2024-03-10,Center
What to know about the 'shrinkflation' bill mentioned in the State of the Union,npr.org,2024-03-10,Center
A Biden victory in Michigan could depend on Black Voters,npr.org,2024-03-10,Center
Biden-Trump rematch kicks off in battleground state Georgia,npr.org,2024-03-09,Center
Politics chat: 8 months of Trump and Biden start now,npr.org,2024-03-10,Center
Georgia and Michigan could be key to keeping Black voter turnout up in 2024,npr.org,2024-03-10,Center
Haiti's prime minister is facing mounting pressure to step down amid the unrest,npr.org,2024-03-10,Center
What to know about the 'shrinkflation' bill mentioned in the State of the Union,npr.org,2024-03-10,Center
Haiti's prime minister is facing mounting pressure to step down amid the unrest,npr.org,2024-03-10,Center
Biden-Trump rematch kicks off in battleground state Georgia,npr.org,2024-03-09,Center
"Week in politics: Biden's partisan State of the Union address, RNC's Trump takeover",npr.org,2024-03-09,Center
Biden hits the campaign trail after delivering the State of the Union address,npr.org,2024-03-09,Center
Biden hits the campaign trail after delivering the State of the Union address,npr.org,2024-03-09,Center
"Week in politics: Biden's partisan State of the Union address, RNC's Trump takeover",npr.org,2024-03-09,Center
Why one AI expert was pleased Biden addressed AI during his State of the Union,npr.org,2024-03-08,Center
DOT Secretary Pete Buttigieg says Biden deserves more credit for his successes,npr.org,2024-03-08,Center
Biden tries again on his economy message in his State of the Union,npr.org,2024-03-08,Center
DOT Secretary Pete Buttigieg says Biden deserves more credit for his successes,npr.org,2024-03-08,Center
Why one AI expert was pleased Biden addressed AI during his State of the Union,npr.org,2024-03-08,Center
Biden tries again on his economy message in his State of the Union,npr.org,2024-03-08,Center
Biden's State of the Union address is the opening speech of the presidential election,npr.org,2024-03-08,Center
"Donald Trump's daughter-in-law, Lara Trump, is poised to become co-chair of the RNC",npr.org,2024-03-08,Center
Biden's State of the Union address is the opening speech of the presidential election,npr.org,2024-03-08,Center
Read President Biden's 2024 State of the Union address,npr.org,2024-03-07,Center
"Donald Trump's daughter-in-law, Lara Trump, is poised to become co-chair of the RNC",npr.org,2024-03-08,Center
Biden puts democracy at the heart of his State of the Union address,npr.org,2024-03-07,Center
U.S. Climate Envoy John Kerry is giving up the job title — but not the fight,npr.org,2024-03-07,Center
Most Americans support abortion for pregnancy-related emergencies,npr.org,2024-03-07,Center
Biden's test in the State of the Union tonight is to show he's still got what it takes,npr.org,2024-03-07,Center
"In a Joe Biden-Donald Trump rematch, who gets the Nikki Haley voters?",npr.org,2024-03-07,Center
"In a Joe Biden-Donald Trump rematch, who gets the Nikki Haley voters?",npr.org,2024-03-07,Center
Morning news brief,npr.org,2024-03-07,Center
Home was the West Bank; today it's the U.S. These expats hope to bring change to both,npr.org,2024-03-07,Center
Is journalism disappearing? These top educators have a lot to say about that,npr.org,2024-03-07,Center
Nikki Haley doesn't endorse Trump as she suspends her presidential campaign,npr.org,2024-03-06,Center
Climate Envoy John Kerry is giving up the job title — but not the fight,npr.org,2024-03-06,Center
"What to know about Steve Garvey, who's eyeing one of California's U.S. Senate seats",npr.org,2024-03-06,Center
Nikki Haley doesn't endorse Trump as she suspends her presidential campaign,npr.org,2024-03-06,Center
Climate Envoy John Kerry is giving up the job title — but not the fight,npr.org,2024-03-06,Center
"What to know about Steve Garvey, who's eyeing one of California's U.S. Senate seats",npr.org,2024-03-06,Center
Young voters show up in North Carolina,npr.org,2024-03-05,Center
How foreign conflict can shape an electorate,npr.org,2024-03-05,Center
Nikki Haley announces the suspension of her campaign,npr.org,2024-03-06,Center
Young voters show up in North Carolina,npr.org,2024-03-05,Center
Nikki Haley announces the suspension of her campaign,npr.org,2024-03-06,Center
Democrats have considered their party to be a big tent. Does it have holes in it?,npr.org,2024-03-06,Center
Primary care physician shortage: a reason Nevada is one of the unhealthiest states,npr.org,2024-03-06,Center
Democrats have considered their party to be a big tent. Does it have holes in it?,npr.org,2024-03-06,Center
Primary care physician shortage: a reason Nevada is one of the unhealthiest states,npr.org,2024-03-06,Center
Morning news brief,npr.org,2024-03-06,Center
"Jon Stewart and John Oliver return, offering voices of outrage and comic relief",npr.org,2024-03-05,Center
How foreign conflict can shape an electorate,npr.org,2024-03-05,Center
Some voters in Huntington Beach want to introduce voter ID for future elections,npr.org,2024-03-04,Center
Looking into the SCOTUS ruling on Trump's election eligibility,npr.org,2024-03-04,Center
Looking into the SCOTUS ruling on Trump's election eligibility,npr.org,2024-03-04,Center
"Jon Stewart and John Oliver return, offering voices of outrage and comic relief",npr.org,2024-03-05,Center
How Conflict Can Influence Voters,npr.org,2024-03-05,Center
Super Tuesday should clarify who's on track to secure their party's nomination,npr.org,2024-03-05,Center
The Supreme Court Hands Trump A Legal And Political Win,npr.org,2024-03-04,Center
Trump dominates in GOP primaries across the country,npr.org,2024-03-06,Center
Morning news brief,npr.org,2024-03-05,Center
Super Tuesday should clarify who's on track to secure their party's nomination,npr.org,2024-03-05,Center
Some voters in Huntington Beach want to introduce voter ID for future elections,npr.org,2024-03-04,Center
News Wrap: Netanyahu fires Israeli Defense Minister Yoav Gallant,pbs.org,2024-11-05,Center
Harris and Trump wrap up campaigns as Americans cast ballots and votes are counted,pbs.org,2024-11-05,Center
The early results from battlegrounds and key races we'll be watching,pbs.org,2024-11-05,Center
Election night panel on what we'll learn about the country from the results,pbs.org,2024-11-05,Center
"Pelosi on election expectations: 'We will win the House, Hakeem will be speaker'",pbs.org,2024-11-05,Center
Boeing factory strike ends as union workers vote to accept contract,pbs.org,2024-11-05,Center
"Split on who to support, Muslim and Arab American leaders give a range of endorsements — or none at all",pbs.org,2024-11-05,Center
"The last day of voting in the U.S. is here, after tens of millions have already cast their ballots",pbs.org,2024-11-05,Center
How to watch 2024 election results,pbs.org,2024-11-04,Center
Tamara Keith and Amy Walter on voter sentiment and last-minute poll surprises,pbs.org,2024-11-04,Center
Breaking down the paths to Electoral College victory for both Harris and Trump,pbs.org,2024-11-04,Center
How election officials are preparing to fight voter intimidation and potential violence,pbs.org,2024-11-04,Center
A look at the legal challenges that could prolong or disrupt the election,pbs.org,2024-11-04,Center
Moldova’s pro-Western president wins reelection in runoff shaken by alleged Russian meddling,pbs.org,2024-11-03,Center
What early voting data signals about this year's election,pbs.org,2024-11-01,Center
Brooks and Capehart on who holds the upper hand in the presidential race,pbs.org,2024-11-01,Center
How Nebraska's 'blue dot' could be the deciding factor on Election Day,pbs.org,2024-11-01,Center
Trump and Vance make anti-transgender attacks central to their closing argument before Election Day,pbs.org,2024-11-01,Center
Women over 70 have seen massive changes in their lifetimes. Will a woman president be another?,pbs.org,2024-11-01,Center
Harris warns healthcare on the line as Johnson eyes 'massive reform' if Trump wins,pbs.org,2024-10-31,Center
Examining the divide between Harris and Trump on Social Security and Medicare spending,pbs.org,2024-10-31,Center
How Virginia's voter roll purge could impact the election,pbs.org,2024-10-31,Center
News Wrap: At least 158 confirmed dead from devastating flash floods in Spain,pbs.org,2024-10-31,Center
"Locked in conflict and hammered by sanctions, Iran wary over U.S. election result",pbs.org,2024-10-31,Center
Why Oklahoma has an ‘only citizens’ measure on the ballot,pbs.org,2024-10-31,Center
Voters hear stark message that election outcome will determine the fate of the country,pbs.org,2024-10-31,Center
How a college degree is one of the best predictors of which candidate voters support,pbs.org,2024-10-30,Center
Harris and Trump swing through North Carolina with less than a week of campaigning left,pbs.org,2024-10-30,Center
New airline refund rules could ease travel hassles for American passengers,pbs.org,2024-10-30,Center
American volunteers fighting in Ukraine share views on how election could affect the war,pbs.org,2024-10-30,Center
Pivotal races that will determine the balance of power in Congress,pbs.org,2024-10-30,Center
7 takeaways from Harris' big 'closing argument' campaign speech,pbs.org,2024-10-30,Center
How Maine’s Novel Gun Laws Endured After Lewiston Shooting,pbs.org,2024-10-30,Center
Documenting 'American Voices 2024',pbs.org,2024-10-29,Center
Filmmakers Hope to Expose Americans to Differing Political Viewpoints,pbs.org,2024-10-29,Center
How southeastern Georgia became a political hotspot in the presidential campaign,pbs.org,2024-10-29,Center
Arab American voters struggle to back Harris over U.S. support for Israel's war in Gaza,pbs.org,2024-10-29,Center
The ability to vote isn’t always guaranteed in Alaska’s far-flung Native villages,pbs.org,2024-10-29,Center
"Nearly 4 years after far-right extremists stormed the U.S. Capitol, election threats persist",pbs.org,2024-10-29,Center
The first presidential election since the Jan. 6 attack will stress test new Congressional guardrails,pbs.org,2024-10-29,Center
"WATCH LIVE: Biden delivers remarks on infrastructure, climate and union jobs in Baltimore",pbs.org,2024-10-29,Center
Superstar Bad Bunny backs Harris for president after Trump event features comedian's racist cracks,pbs.org,2024-10-28,Center
"Residents of Puerto Rico can't vote for president, but their anger at Trump is still shaping the race",pbs.org,2024-10-28,Center
How Trump's rhetoric compares to historic fascist language,pbs.org,2024-10-28,Center
U.S. cybersecurity officials warn of foreign efforts to sow doubt and chaos around election,pbs.org,2024-10-28,Center
"WATCH LIVE: Harris holds campaign rally in Ann Arbor, Michigan",pbs.org,2024-10-28,Center
Tamara Keith and Jasmine Wright on the closing messages from Harris and Trump,pbs.org,2024-10-28,Center
6 things to watch in the final week of the presidential campaign,pbs.org,2024-10-28,Center
News Wrap: Israel's parliament votes to bar UNRWA from working there,pbs.org,2024-10-28,Center
North Carolina election workers battle misinformation and conspiracies after Helene,pbs.org,2024-10-28,Center
"Racial justice activism has transformed politics, but landmark reforms remain elusive",pbs.org,2024-10-28,Center
"Republicans pursue support from the Amish in Pennsylvania, where only a small minority vote in elections",pbs.org,2024-10-28,Center
"Uruguay votes in election with two moderate candidates, living up to its reputation for political stability",pbs.org,2024-10-27,Center
"WATCH: On campaign blitz in Philadelphia, Harris says U.S. is 'determined to turn the page' on hate and division",pbs.org,2024-10-27,Center
Here's how election officials have boosted security since 2020's threats of violence,pbs.org,2024-10-26,Center
"WATCH: Trump bashes Detroit again while appealing for votes in Novi, Michigan",pbs.org,2024-10-26,Center
Polls close in Georgian election that could either bring it closer to the EU or into Russia's orbit,pbs.org,2024-10-26,Center
Trump leaves supporters waiting for hours at Michigan rally as he recorded Joe Rogan interview,pbs.org,2024-10-26,Center
Thousands of Children Adopted by Americans Are Without Citizenship,pbs.org,2024-10-25,Center
Comparing where Harris and Trump stand on key foreign policy issues,pbs.org,2024-10-24,Center
"Boeing union rejects offer to end strike, complicating CEO's plan to turn company around",pbs.org,2024-10-24,Center
Trump's rambling speeches raise questions about mental decline,pbs.org,2024-10-24,Center
New book 'The Price of Power' explores the complex legacy of Mitch McConnell,pbs.org,2024-10-24,Center
States work to track down and cap dangerous methane leaks from abandoned oil and gas wells,pbs.org,2024-10-24,Center
Intelligence officials warn foreign adversaries determined to undermine election trust,pbs.org,2024-10-23,Center
McDonald's E. coli outbreak and other incidents raise concerns about U.S. food safety,pbs.org,2024-10-23,Center
How Arizona is preparing to combat election denialism and conspiracy theories,pbs.org,2024-10-23,Center
Election officials confront tsunami of voting conspiracy theories,pbs.org,2024-10-23,Center
What would North Korean troops in Russia mean for the war with Ukraine?,pbs.org,2024-10-23,Center
Helene's historic destruction hasn't stopped early voting in North Carolina,pbs.org,2024-10-23,Center
"Report: Efforts by Russia, Iran and China to sway U.S. voters may escalate",pbs.org,2024-10-23,Center
Harris and Trump make appeals to Latino voters 2 weeks ahead of Election Day,pbs.org,2024-10-22,Center
How a Montana proposal to change its primary system could cut down on partisan divides,pbs.org,2024-10-22,Center
FTC's 'click-to-cancel' rule would make it easier to end subscriptions,pbs.org,2024-10-22,Center
Democrats concentrate on New York congressional races that could decide House majority,pbs.org,2024-10-22,Center
"Some poor people in Georgia say they have no reason to vote, a decision that could sway election",pbs.org,2024-10-22,Center
Harris campaigns with Liz Cheney as Trump again deploys dark and anti-immigrant rhetoric,pbs.org,2024-10-21,Center
"WATCH: Campaigning with Harris, Cheney tells town hall 'you can vote your conscience' and not tell anyone",pbs.org,2024-10-21,Center
What's behind Elon Musk's massive effort to elect Trump,pbs.org,2024-10-21,Center
Tamara Keith and Amy Walter on Trump's ground game and Harris' outreach to Republicans,pbs.org,2024-10-21,Center
"Most voters think the economy is poor and are split on whether Trump or Harris can fix it, polls finds",pbs.org,2024-10-21,Center
"Liz Cheney campaigns with Harris in Pennsylvania, painting Trump as a dangerous choice",pbs.org,2024-10-21,Center
WATCH: Harris speaks at Baptist megachurch in Georgia on her 60th birthday,pbs.org,2024-10-20,Center
"Western allies must keep aiding Ukraine as he meets European partners before election, Biden says",pbs.org,2024-10-18,Center
Where Harris and Trump stand on climate change policies,pbs.org,2024-10-17,Center
A Brief But Spectacular take on being a wildland firefighter amid climate change,pbs.org,2024-10-17,Center
New book reveals what McConnell called Trump behind his back after the 2020 election,pbs.org,2024-10-17,Center
"Zelenskyy warns that 10,000 North Korean soldiers could join Russian forces fighting in Ukraine",pbs.org,2024-10-17,Center
Carville analyzes where the presidential race stands and Harris' path to victory,pbs.org,2024-10-16,Center
Former DOJ official questions timing of Trump election interference evidence release,pbs.org,2024-10-16,Center
Nevada voters who switched parties in 2020 election share thoughts on this year's race,pbs.org,2024-10-16,Center
WATCH: Walz rolls out Harris plan to improve lives of rural Americans,pbs.org,2024-10-15,Center
U.S. warns Israel it could cut arms shipments unless more aid allowed into Gaza,pbs.org,2024-10-15,Center
GOP strategist evaluates how Trump and Harris are navigating the campaign,pbs.org,2024-10-15,Center
An inside look at how the Associated Press calls winners in thousands of races,pbs.org,2024-10-15,Center
Walz presents Harris plan for rural voters as campaign tries to chip at Trump's edge,pbs.org,2024-10-15,Center
Tamara Keith and Amy Walter on campaign strategies with 3 weeks until Election Day,pbs.org,2024-10-14,Center
WATCH: Bill Clinton rallies for Harris at Georgia campaign event,pbs.org,2024-10-14,Center
Where Harris and Trump stand on abortion access and reproductive rights,pbs.org,2024-10-11,Center
"Hispanic women view Harris more positively than Hispanic men do, AP-NORC poll shows",pbs.org,2024-10-11,Center
News Wrap: Nobel Peace Prize awarded to Japanese group for work against nuclear weapons,pbs.org,2024-10-11,Center
These key races could determine control of the U.S. Senate,pbs.org,2024-10-10,Center
WATCH: Vance and Walz hold campaign events as Arizona begins early in-person voting,pbs.org,2024-10-09,Center
FBI arrests man for plotting Election Day attack in the U.S.,pbs.org,2024-10-09,Center
How Republicans could take the Senate,pbs.org,2024-10-09,Center
How JD Vance Shifted on Trump When He Entered Politics,pbs.org,2024-10-09,Center
How Tim Walz Shifted on Guns While Running for Governor,pbs.org,2024-10-09,Center
Supreme Court appears open to upholding regulations on ghost guns,pbs.org,2024-10-08,Center
Arizona Republicans explain why they're considering voting Democratic this year,pbs.org,2024-10-08,Center
Kashmir's biggest party opposed to India stripping region autonomy wins most seats in election,pbs.org,2024-10-08,Center
Tamara Keith and Amy Walter on the voters and states that will decide the election,pbs.org,2024-10-07,Center
"Helene recovery complicated by lies, hoaxes and conspiracy theories",pbs.org,2024-10-07,Center
FEMA chief calls false claims about government's Helene response 'truly dangerous',pbs.org,2024-10-06,Center
WATCH: Harris delivers remarks after attending Helene response briefing in North Carolina,pbs.org,2024-10-05,Center
Laurie Anderson on finding inspiration in Amelia Earhart's story for her new album,pbs.org,2024-10-04,Center
Brooks and Capehart on if Liz Cheney's support will help Harris with independent voters,pbs.org,2024-10-04,Center
"After strong jobs report, Treasury official discusses what it says about wider economy",pbs.org,2024-10-04,Center
Jan. 6 committee member Lofgren weighs in on unsealed Trump evidence,pbs.org,2024-10-03,Center
Poll reveals how voters are divided on election fraud concerns,pbs.org,2024-10-03,Center
A look at the potential political impact of the Walz-Vance debate,pbs.org,2024-10-02,Center
"Postal workers union sounds alarm about USPS staffing, service and election preparedness",pbs.org,2024-10-02,Center
What newly unsealed evidence reveals about Trump's alleged actions on and before Jan. 6,pbs.org,2024-10-02,Center
"As Gen Z overtakes boomers in the workforce, a look at the changing perspectives on jobs",pbs.org,2024-10-02,Center
"Fact-checking the VP debate between Vance and Walz on abortion, immigration and Iran",pbs.org,2024-10-02,Center
9 takeaways from the Vance-Walz VP debate,pbs.org,2024-10-02,Center
Exhausted first responders work around the clock in North Carolina's mountains days after Helene's deluge,pbs.org,2024-10-01,Center
Jimmy Carter celebrates 100th birthday in his hometown of Plains,pbs.org,2024-10-01,Center
Georgia Judge strikes down state ban on abortions past 6 weeks into pregnancy,pbs.org,2024-09-30,Center
The significance of Vance's appearance at event hosted by far-right Christian nationalist,pbs.org,2024-09-30,Center
Talks make progress between Eastern and Gulf ports and dockworkers as strike looms,pbs.org,2024-09-30,Center
Tamara Keith and Amy Walter on what to expect from the Walz-Vance debate,pbs.org,2024-09-30,Center
"At a Las Vegas rally and an LA fundraiser, Harris needled Trump on crowd sizes",pbs.org,2024-09-30,Center
A look at Harris’ and Trump’s ideas to counter crime and gun violence,pbs.org,2024-09-27,Center
Inside Georgia's effort to secure voting machines as experts raise concerns,pbs.org,2024-09-27,Center
Zelenskyy visits Trump as election holds high stakes for Ukraine's future,pbs.org,2024-09-27,Center
WATCH: Feds unseal criminal charges against Iranians accused of hacking Trump campaign,pbs.org,2024-09-27,Center
Families still seek answers 10 years after 43 students disappeared in southern Mexico,pbs.org,2024-09-27,Center
Hillary Clinton reflects on decades of service and how Harris can beat Trump,pbs.org,2024-09-26,Center
Harris and Trump campaign in swing states with battling visions for the economy,pbs.org,2024-09-25,Center
Steelworkers union loses its arbitration case attempting to stop U.S. Steel's sale to Nippon,pbs.org,2024-09-25,Center
24 Hours on the Texas-Mexico Border,pbs.org,2024-09-25,Center
New book 'The Barn' revisits the people and forces behind Emmett Till's murder,pbs.org,2024-09-24,Center
WATCH: Trump talks tariffs and taking other countries' jobs but offers few details,pbs.org,2024-09-24,Center
Middle East experts discuss what's behind the escalating Israel-Hezbollah conflict,pbs.org,2024-09-23,Center
Congressional leaders reach deal to avoid a government shutdown before election,pbs.org,2024-09-23,Center
"Stephen and Evie Colbert on family, food and the stories behind their new cookbook",pbs.org,2024-09-23,Center
Congressional leaders announce three-month spending deal to avert government shutdown,pbs.org,2024-09-22,Center
Anura Kumara Dissanayake elected president of Sri Lanka as voters reject old guard,pbs.org,2024-09-22,Center
"Arizona high court rules nearly 98,000 people whose citizenship hadn't been confirmed can vote the full ballot",pbs.org,2024-09-21,Center
WATCH LIVE: Trump speaks at rally in North Carolina in a return to battleground state,pbs.org,2024-09-21,Center
How split-ticket voters could decide control of Congress,pbs.org,2024-09-20,Center
Georgia's State Election Board approves rule requiring hand count of paper ballots,pbs.org,2024-09-20,Center
"Early in-person voting begins in three states, kicking off the sprint to Election Day",pbs.org,2024-09-20,Center
JD Vance once said conspiracy theories were idiotic. As Trump's VP pick he is embracing them,pbs.org,2024-09-20,Center
WATCH LIVE: Harris speaks about abortion rights at Atlanta campaign rally,pbs.org,2024-09-20,Center
Who are the undecided voters and what are they thinking,pbs.org,2024-09-19,Center
"Harris campaigns with Oprah in Michigan as Trump focuses messaging on crime, immigration",pbs.org,2024-09-19,Center
"These evangelicals are backing Kamala Harris: 'tired of watching meanness, bigotry'",pbs.org,2024-09-19,Center
"Temporary government funding bill fails in House vote, next steps to avoid shutdown unclear",pbs.org,2024-09-18,Center
What the first interest rate cut in 4 years means for the Fed's fight against inflation,pbs.org,2024-09-18,Center
"With election looming, Congress scrambles to avert government shutdown",pbs.org,2024-09-18,Center
Escalating political tension sees protestors clash with counterprotesters at march for Bolivia's ex-President Morales,pbs.org,2024-09-18,Center
Speaker Johnson determined to hold spending bill vote despite Democrats opposition due to proof of citizenship mandate,pbs.org,2024-09-18,Center
Trump scheduled to attend same event as Duda as he seeks Polish-American votes,pbs.org,2024-09-18,Center
How life in Springfield has been disrupted by lies about its Haitian community,pbs.org,2024-09-17,Center
"After decades of election boycotts, many in Kashmir appear ready to vote to deny Modi power in region",pbs.org,2024-09-17,Center
Secret Service faces more scrutiny after 2nd apparent attempt on Trump's life,pbs.org,2024-09-16,Center
Capehart and Ponnuru on Harris' debate success and Trump's embrace of conspiracy theories,pbs.org,2024-09-13,Center
UK army chief warns nation could lose next conflict without military reforms,pbs.org,2024-09-13,Center
Why Harris is promoting domestic oil drilling at the same time as clean energy jobs,pbs.org,2024-09-13,Center
Election official explains concerns over USPS ability to handle mail-in voting,pbs.org,2024-09-12,Center
Comparing Trump's and Harris' positions on immigration and border security,pbs.org,2024-09-12,Center
"Francine lashes Gulf Coast, leaving neighborhoods flooded and many without power",pbs.org,2024-09-12,Center
How 2 Black women running for Senate could make history on Election Day,pbs.org,2024-09-12,Center
Key takeaways and highlights from the contentious presidential debate,pbs.org,2024-09-11,Center
